"Stkcd","ShortName","Accper","Typrep","Source","F010101A","F010701B","F011201A"
"000017","深中华A","2021-12-31","B","0","0.610233","","0.950078"
"000017","深中华A","2022-03-31","A","0","1.231111","","0.771596"
"000017","深中华A","2022-06-30","A","0","1.226377","","0.775533"
"000017","深中华A","2022-06-30","B","0","0.564809","-5260.339898","0.983758"
"000017","深中华A","2022-09-30","A","0","1.283731","","0.742644"
"000017","深中华A","2022-12-31","A","0","4.307935","","0.232612"
"000017","深中华A","2022-12-31","B","0","4.419234","","0.214575"
"000017","深中华A","2023-03-31","A","0","4.540521","","0.220911"
"000017","深中华A","2023-06-30","A","0","4.388254","","0.228444"
"000017","深中华A","2023-06-30","B","0","3.999998","","0.182929"
"000017","深中华A","2023-09-30","A","0","4.861965","","0.208425"
"000017","深中华A","2023-12-31","A","0","6.079605","","0.163051"
"000017","深中华A","2023-12-31","B","0","2.833947","","0.243590"
"000017","深中华A","2024-03-31","A","0","8.088298","","0.122735"
"000017","深中华A","2024-06-30","A","0","8.700786","","0.113864"
"000017","深中华A","2024-06-30","B","0","5.562863","5074.392005","0.112842"
"000017","深中华A","2024-09-30","A","0","7.844608","986.119410","0.124257"
"000017","深中华A","2024-12-31","A","0","6.682766","66.599660","0.152636"
"000017","深中华A","2024-12-31","B","0","5.660089","474.957988","0.114710"
"000017","深中华A","2025-03-31","A","0","6.442040","61.128673","0.157381"
"000017","深中华A","2025-06-30","A","0","3.973063","93.929904","0.251146"
"000017","深中华A","2025-06-30","B","0","2.989493","55.289929","0.217154"
"000017","深中华A","2025-09-30","A","0","5.679583","83.849876","0.176767"
"000017","深中华A","2025-12-31","A","0","5.666036","77.099206","0.175991"
"000017","深中华A","2025-12-31","B","0","4.386318","51.922569","0.144435"
"000017","深中华A","2026-03-31","A","0","5.287659","37.214689","0.187546"
"000019","深粮控股","2019-12-31","A","0","3.438700","","0.317580"
"000019","深粮控股","2019-12-31","B","0","3.659585","","0.058692"
"000019","深粮控股","2020-03-31","A","0","3.931553","50.761966","0.299162"
"000019","深粮控股","2020-03-31","B","0","3.526511","","0.060498"
"000019","深粮控股","2020-06-30","A","0","2.950031","35.880213","0.345016"
"000019","深粮控股","2020-06-30","B","0","3.156443","","0.080432"
"000019","深粮控股","2020-09-30","A","0","3.009409","29.887882","0.340375"
"000019","深粮控股","2020-09-30","B","0","4.503244","","0.050573"
"000019","深粮控股","2020-12-31","A","0","2.688349","31.711677","0.343960"
"000019","深粮控股","2020-12-31","B","0","12.075265","","0.016753"
"000019","深粮控股","2021-03-31","A","0","2.468812","24.259505","0.371508"
"000019","深粮控股","2021-03-31","B","0","5.540745","","0.039414"
"000019","深粮控股","2021-06-30","A","0","1.764817","16.063567","0.467578"
"000019","深粮控股","2021-06-30","B","0","1.346167","42.931020","0.169757"
"000019","深粮控股","2021-09-30","A","0","1.941772","8.971631","0.416692"
"000019","深粮控股","2021-12-31","A","0","2.085559","10.156311","0.387596"
"000019","深粮控股","2021-12-31","B","0","1.581045","66.705798","0.152615"
"000019","深粮控股","2022-03-31","A","0","2.286999","10.506544","0.366236"
"000019","深粮控股","2022-06-30","A","0","1.937055","9.609960","0.390533"
"000019","深粮控股","2022-06-30","B","0","1.278262","","0.186085"
"000019","深粮控股","2022-09-30","A","0","1.899846","9.146668","0.387968"
"000019","深粮控股","2022-12-31","A","0","1.676224","10.169352","0.350589"
"000019","深粮控股","2022-12-31","B","0","1.469395","","0.199360"
"000019","深粮控股","2023-03-31","A","0","1.636239","14.872344","0.375652"
"000019","深粮控股","2023-06-30","A","0","1.584260","11.278711","0.378220"
"000019","深粮控股","2023-06-30","B","0","1.206696","","0.245817"
"000019","深粮控股","2023-09-30","A","0","1.623713","11.703492","0.373344"
"000019","深粮控股","2023-12-31","A","0","1.749723","11.517726","0.340725"
"000019","深粮控股","2023-12-31","B","0","1.553111","","0.204695"
"000019","深粮控股","2024-03-31","A","0","1.910597","9.393856","0.308829"
"000019","深粮控股","2024-06-30","A","0","1.687342","10.813338","0.356058"
"000019","深粮控股","2024-06-30","B","0","1.442534","","0.206662"
"000019","深粮控股","2024-09-30","A","0","1.817801","13.658486","0.329276"
"000019","深粮控股","2024-12-31","A","0","1.761114","13.832539","0.362066"
"000019","深粮控股","2024-12-31","B","0","4.063662","","0.095564"
"000019","深粮控股","2025-03-31","A","0","1.992097","11.888779","0.319177"
"000019","深粮控股","2025-06-30","A","0","2.052458","12.517498","0.302367"
"000019","深粮控股","2025-06-30","B","0","4.004071","","0.091186"
"000019","深粮控股","2025-09-30","A","0","2.148401","13.452494","0.288246"
"000019","深粮控股","2025-12-31","A","0","1.964797","15.356737","0.323079"
"000019","深粮控股","2025-12-31","B","0","2.629113","","0.162410"
"000019","深粮控股","2026-03-31","A","0","1.981185","14.690752","0.324379"
"000020","深华发A","2019-12-31","A","0","1.512726","1.779223","0.463615"
"000020","深华发A","2019-12-31","B","0","1.953904","1.605310","0.294779"
"000020","深华发A","2020-03-31","A","0","1.500226","0.666844","0.469584"
"000020","深华发A","2020-03-31","B","0","1.965896","1.494938","0.288703"
"000020","深华发A","2020-06-30","A","0","1.527460","2.148882","0.455302"
"000020","深华发A","2020-06-30","B","0","1.892041","1.978881","0.284287"
"000020","深华发A","2020-09-30","A","0","1.491106","1.711857","0.469115"
"000020","深华发A","2020-09-30","B","0","1.806365","1.776848","0.283813"
"000020","深华发A","2020-12-31","A","0","1.492171","1.697512","0.464384"
"000020","深华发A","2020-12-31","B","0","1.775157","1.588345","0.276187"
"000020","深华发A","2021-03-31","A","0","1.541930","4.671763","0.463853"
"000020","深华发A","2021-03-31","B","0","1.828599","3.440552","0.264736"
"000020","深华发A","2021-06-30","A","0","1.459431","2.635744","0.490251"
"000020","深华发A","2021-06-30","B","0","2.060195","2.863543","0.256760"
"000020","深华发A","2021-09-30","A","0","1.483483","2.588354","0.485298"
"000020","深华发A","2021-12-31","A","0","1.206274","2.533021","0.479568"
"000020","深华发A","2021-12-31","B","0","0.894303","3.005015","0.253794"
"000020","深华发A","2022-03-31","A","0","1.622150","5.912660","0.439389"
"000020","深华发A","2022-06-30","A","0","1.282173","7.010270","0.448004"
"000020","深华发A","2022-06-30","B","0","0.976885","4.410876","0.238978"
"000020","深华发A","2022-09-30","A","0","1.592225","13.222230","0.426414"
"000020","深华发A","2022-12-31","A","0","1.707443","7.034197","0.419243"
"000020","深华发A","2022-12-31","B","0","2.244522","5.279374","0.224719"
"000020","深华发A","2023-03-31","A","0","1.469273","10.274441","0.382764"
"000020","深华发A","2023-06-30","A","0","1.488211","","0.380601"
"000020","深华发A","2023-06-30","B","0","1.280215","14.966318","0.114030"
"000020","深华发A","2023-09-30","A","0","1.476085","","0.399727"
"000020","深华发A","2023-12-31","A","0","1.627994","38.985395","0.356894"
"000020","深华发A","2023-12-31","B","0","1.516342","31.674179","0.117374"
"000020","深华发A","2024-03-31","A","0","1.613014","","0.371890"
"000020","深华发A","2024-06-30","A","0","1.556681","","0.401997"
"000020","深华发A","2024-06-30","B","0","1.633256","7362.681287","0.123727"
"000020","深华发A","2024-09-30","A","0","1.528503","","0.421551"
"000020","深华发A","2024-12-31","A","0","1.587116","","0.406552"
"000020","深华发A","2024-12-31","B","0","1.900838","23766.662593","0.111586"
"000020","深华发A","2025-03-31","A","0","1.546521","","0.430333"
"000020","深华发A","2025-06-30","A","0","1.549571","","0.439477"
"000020","深华发A","2025-06-30","B","0","2.059017","4657.738320","0.110828"
"000020","深华发A","2025-09-30","A","0","1.574311","","0.435863"
"000020","深华发A","2025-12-31","A","0","1.732361","","0.389694"
"000020","深华发A","2025-12-31","B","0","2.365374","8791.665701","0.100194"
"000020","深华发A","2026-03-31","A","0","1.830928","5.302835","0.365649"
"000021","深科技","2019-12-31","A","0","1.077716","","0.615132"
"000021","深科技","2019-12-31","B","0","0.851333","7.671223","0.449295"
"000021","深科技","2020-03-31","A","0","1.062418","","0.618394"
"000021","深科技","2020-03-31","B","0","0.841851","-3.380643","0.476649"
"000021","深科技","2020-06-30","A","0","1.024654","","0.649524"
"000021","深科技","2020-06-30","B","0","0.813728","-1.192410","0.502892"
"000021","深科技","2020-09-30","A","0","1.145073","31.237296","0.660317"
"000021","深科技","2020-09-30","B","0","1.040580","-1.537746","0.586851"
"000021","深科技","2020-12-31","A","0","1.235896","5.138403","0.629761"
"000021","深科技","2020-12-31","B","0","1.048960","-1.342899","0.583267"
"000021","深科技","2021-03-31","A","0","1.292362","2.298154","0.609965"
"000021","深科技","2021-03-31","B","0","1.060477","-6.191132","0.607567"
"000021","深科技","2021-06-30","A","0","1.426041","9.576713","0.563069"
"000021","深科技","2021-06-30","B","0","1.012359","3.231570","0.481132"
"000021","深科技","2021-09-30","A","0","1.445942","25.537686","0.537866"
"000021","深科技","2021-12-31","A","0","1.154871","","0.575808"
"000021","深科技","2021-12-31","B","0","0.664453","0.297772","0.480983"
"000021","深科技","2022-03-31","A","0","1.176934","","0.580939"
"000021","深科技","2022-06-30","A","0","1.238413","","0.593036"
"000021","深科技","2022-06-30","B","0","0.912297","","0.599556"
"000021","深科技","2022-09-30","A","0","1.213262","","0.581572"
"000021","深科技","2022-12-31","A","0","1.241042","","0.569897"
"000021","深科技","2022-12-31","B","0","0.722357","","0.513991"
"000021","深科技","2023-03-31","A","0","1.284778","","0.563637"
"000021","深科技","2023-06-30","A","0","1.271052","51.844299","0.567908"
"000021","深科技","2023-06-30","B","0","0.736366","","0.573500"
"000021","深科技","2023-09-30","A","0","1.401481","9.836237","0.529565"
"000021","深科技","2023-12-31","A","0","1.241390","50.566859","0.533230"
"000021","深科技","2023-12-31","B","0","0.607463","","0.549409"
"000021","深科技","2024-03-31","A","0","1.195965","7.952684","0.554105"
"000021","深科技","2024-06-30","A","0","1.281624","11.661341","0.538907"
"000021","深科技","2024-06-30","B","0","0.739573","","0.644141"
"000021","深科技","2024-09-30","A","0","1.262523","","0.535666"
"000021","深科技","2024-12-31","A","0","1.367305","","0.482392"
"000021","深科技","2024-12-31","B","0","0.921784","","0.532514"
"000021","深科技","2025-03-31","A","0","1.424589","","0.481607"
"000021","深科技","2025-06-30","A","0","1.288676","","0.467274"
"000021","深科技","2025-06-30","B","0","0.764424","","0.488843"
"000021","深科技","2025-09-30","A","0","1.390532","","0.424891"
"000021","深科技","2025-12-31","A","0","1.433187","","0.389902"
"000021","深科技","2025-12-31","B","0","0.702867","","0.415358"
"000021","深科技","2026-03-31","A","0","1.396581","4.044820","0.416829"
"000025","特力A","2019-12-31","A","0","2.278965","61.728378","0.186276"
"000025","特力A","2019-12-31","B","0","1.124363","61.303855","0.231932"
"000025","特力A","2020-03-31","A","0","2.332196","","0.178326"
"000025","特力A","2020-03-31","B","0","1.078764","","0.234378"
"000025","特力A","2020-06-30","A","0","2.615315","","0.147138"
"000025","特力A","2020-06-30","B","0","1.045282","","0.208067"
"000025","特力A","2020-09-30","A","0","2.334780","","0.174343"
"000025","特力A","2020-09-30","B","0","0.881813","","0.253469"
"000025","特力A","2020-12-31","A","0","2.071541","","0.189527"
"000025","特力A","2020-12-31","B","0","0.872781","","0.259379"
"000025","特力A","2021-03-31","A","0","2.170158","","0.190237"
"000025","特力A","2021-03-31","B","0","0.871043","","0.268012"
"000025","特力A","2021-06-30","A","0","2.171767","","0.203827"
"000025","特力A","2021-06-30","B","0","0.852876","","0.295604"
"000025","特力A","2021-09-30","A","0","2.038121","","0.231791"
"000025","特力A","2021-12-31","A","0","2.460304","","0.216415"
"000025","特力A","2021-12-31","B","0","1.068782","","0.350086"
"000025","特力A","2022-03-31","A","0","2.730990","","0.212256"
"000025","特力A","2022-06-30","A","0","2.755821","","0.216797"
"000025","特力A","2022-06-30","B","0","1.015651","","0.363134"
"000025","特力A","2022-09-30","A","0","3.148221","","0.209375"
"000025","特力A","2022-12-31","A","0","2.108290","","0.257972"
"000025","特力A","2022-12-31","B","0","1.029898","","0.266494"
"000025","特力A","2023-03-31","A","0","1.761514","","0.304945"
"000025","特力A","2023-06-30","A","0","1.726054","42.354725","0.334405"
"000025","特力A","2023-06-30","B","0","1.009763","3.099877","0.343260"
"000025","特力A","2023-09-30","A","0","1.683357","31.280299","0.298154"
"000025","特力A","2023-12-31","A","0","1.668139","28.722698","0.279876"
"000025","特力A","2023-12-31","B","0","0.915710","38.452578","0.261043"
"000025","特力A","2024-03-31","A","0","1.538602","20.694900","0.284482"
"000025","特力A","2024-06-30","A","0","1.692596","27.906197","0.279160"
"000025","特力A","2024-06-30","B","0","1.069355","340.911151","0.222215"
"000025","特力A","2024-09-30","A","0","1.755436","31.777818","0.271467"
"000025","特力A","2024-12-31","A","0","1.568947","26.557932","0.268547"
"000025","特力A","2024-12-31","B","0","1.287534","78.640595","0.178484"
"000025","特力A","2025-03-31","A","0","1.266007","43.943736","0.251190"
"000025","特力A","2025-06-30","A","0","1.293592","47.769255","0.289565"
"000025","特力A","2025-06-30","B","0","0.723769","71.421652","0.166381"
"000025","特力A","2025-09-30","A","0","1.225596","46.372587","0.255651"
"000025","特力A","2025-12-31","A","0","1.010453","40.049764","0.246792"
"000025","特力A","2025-12-31","B","0","0.523595","64.639738","0.131962"
"000025","特力A","2026-03-31","A","0","1.196982","58.158656","0.234940"
"000026","飞亚达A","2019-12-31","A","0","2.423574","9.417837","0.294179"
"000026","飞亚达A","2019-12-31","B","0","1.619542","19.056607","0.216251"
"000026","飞亚达","2020-03-31","A","0","2.551345","-1.462775","0.278218"
"000026","飞亚达","2020-03-31","B","0","1.533169","-1.561039","0.236608"
"000026","飞亚达","2020-06-30","A","0","2.301354","6.544627","0.315163"
"000026","飞亚达","2020-06-30","B","0","1.445801","1.298164","0.234455"
"000026","飞亚达","2020-09-30","A","0","2.321547","10.928343","0.318024"
"000026","飞亚达","2020-09-30","B","0","1.207826","1.541796","0.258385"
"000026","飞亚达","2020-12-31","A","0","2.444019","12.164983","0.303269"
"000026","飞亚达","2020-12-31","B","0","1.361179","36.037835","0.224332"
"000026","飞亚达","2021-03-31","A","0","2.436491","15.908744","0.340010"
"000026","飞亚达","2021-03-31","B","0","1.310984","8.098233","0.261515"
"000026","飞亚达","2021-06-30","A","0","2.424176","15.540608","0.307425"
"000026","飞亚达","2021-06-30","B","0","1.135808","8.257921","0.235874"
"000026","飞亚达","2021-09-30","A","0","2.620222","17.145776","0.283985"
"000026","飞亚达","2021-12-31","A","0","2.782083","15.485874","0.266957"
"000026","飞亚达","2021-12-31","B","0","1.732271","81.809352","0.173263"
"000026","飞亚达","2022-03-31","A","0","3.043052","15.410478","0.246051"
"000026","飞亚达","2022-06-30","A","0","2.650814","16.014378","0.281187"
"000026","飞亚达","2022-06-30","B","0","1.321953","","0.243979"
"000026","飞亚达","2022-09-30","A","0","2.965967","16.385784","0.246127"
